"id","label","date","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267","f268","f269","f270","f271","f272","f273","f274","f275","f276","f277","f278","f279","f280","f281","f282","f283","f284","f285","f286","f287","f288","f289","f290","f291","f292","f293","f294","f295","f296","f297"
"3732868a82c45dbe6311a2e4c1d168f61c6912ebca336f2c947e5af842bbbaed","0","20171016","1","1","0","0","100806","1","2","1","1","1","1","2","1","1","0","1","2","1","2","1","0","0","0","0","0","1","1","0","1","1","1","5","5","4","4","","","","","","","","","","","","","4","4","4","4","0","1","1","2","6","11","11","1","2","6","8","7","2","1","2","1","1","2","2","3","42","76","42","76","2","2","3","4","48","91","16.6","8503.9","15061.3","82.1","447","2","2","2","2","2","2","1","2","2","2","1","3","7","16","25","5","17","37","64","64","5","19","42","78","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","2","1","1","1","1","1","2","2","2","1","2","2","2","2","1","2","2","2","2","1","2","2","2","2","1","2","2","2","1","1","2","1","2","2","1","1","2","1","1","2","2","2","4","1","2","2","3","2","3","6","1","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","3","5","19","43","78","123","2","1","2","1","1","1","3","3","2","2","2","2","1","1","2","2","1","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","3","3","1","2","2","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","1","2","1","1","0","1","0","1","1","1","2","1","1","1","1","1","2","3","3","3","1","1","2","2","2","1","1"
"d5dcb6320f173a32c658e80b87382b0e168bd0695943d65460e4416b3f21ec1a","0","20170923","0","0","0","1","100805","1","4","1","1","1","1","1","1","1","1","1","2","2","1","0","0","0","0","0","0","0","0","1","1","0","1","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","1","1","6","5","5","5","5","6","40","52","39","51","8","11","11","23","54","66","3261.4","11859.5","12644.4","3993.8","4213","2","2","2","2","2","1","2","2","2","3","3","4","6","12","14","23","26","41","53","56","23","26","41","53","1","2","1","1","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","1","1","1","1","2","7","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","1","1","2","2","1","2","2","8","10","23","26","40","53","55","2","2","1","2","8","8","8","9","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","1","1","2","8","9","8","9","10","2","1","1","3","2","2","2","2","1","2","2","1","1","1","1","1","2","1","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","5","6","7","5","6","1","1","2","1","2"
"b49a07b992b3d204acbb733e0dc9d6605b26e6ec0886c5307e788d41464a049b","0","20170922","1","0","1","1","100805","1","7","2","1","0","0","1","1","1","0","1","1","2","1","19","19","65","64","1","0","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","1","0","","","","","","","","","","","189","39","301","301","302","302","302","302","418","1120","418","1121","2","2","15","15","301","302","2","171734.4","475977","27.8","94788.1","1","1","1","2","2","2","1","2","1","2","1","4","6","14","16","15","237","301","301","302","15","237","302","302","209","209","210","210","209","209","210","209","209","209","209","209","35","34","29","29","28","29","34","182","42","42","43","99","31","32","28","28","28","27","31","233","233","143","144","143","143","232","209","208","208","208","208","302","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2","1","1","2","3","3","2","2","1","2","2","1","2","1","2","2","2","2","2","1","1","2","1","2","1","1","2","14","15","236","302","302","302","2","1","2","1","2","15","14","15","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","2","2","1","1","1","1","1","1","2","1","1","15","14","15","14","2","2","1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","1","2","1","0","1","2","21","224","302","311","351","18","98","131","136","139","302","301","302","99","302","215","215","215","75","215"
"1e2087e30f5552b1ca267053685a1d5225e74d0db11ca8b21def64d4d17a3947","0","20171026","1","0","1","1","100806","1","3","2","0","1","1","2","1","1","0","1","1","1","1","1","0","1","1","0","1","1","0","0","1","1","1","30","49","61","91","","","","","","","","","","","","","29","49","62","90","0","1","3","3","6","5","6","2","2","3","3","3","1","1","3","4","3","4","3","4","6","6","6","6","3","4","4","3","6","8","26000","36007.5","36040.3","26000","36001","2","2","1","2","2","1","2","2","1","2","2","3","4","5","8","3","5","7","6","11","3","5","7","7","1","1","1","1","1","1","2","1","1","1","2","2","2","2","1","1","2","1","1","1","1","2","1","1","1","1","1","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","4","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","1","2","2","2","2","2","3","4","4","2","2","1","1","1","1","1","1","1","1","2","1","1","1","2","1","1","1","3","4","4","5","7","7","14","1","1","2","1","3","3","3","3","1","2","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","1","2","1","1","4","4","3","4","4","2","2","1","2","2","2","1","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","1","1","1","0","0","1","1","1","1","1","2","1","2","1","1","2","2","4","3","3","3","4","2","1","2","1","2"
"89e247bd02a149cf07ec3026de6de18c5cffb776b63b47a875ce362708f5245b","0","20170910","1","1","1","0","","1","4","1","0","1","1","2","0","0","1","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158","225","226","226","159","2","2","1","1","2","1","2","1","2","2","2","3","2","1","2","1","3","3","2","3","2","1","1","2","2","1","1","2","1","2","1","1","2","1","1","2","2","1","3","5","4","9","13","13","12","158","226","225","226","203","302","301","301","28","28","27","28","113","135","134","134","225","226","225","154","235","236","236","22","113","161","301","301","13","67","99","195","195","147","301","302","302","302","125","244","245","245","244","2","2","1","1","1","2","1","2","5","4","1","2","3","2","2","1","1","2","1","2","1","2","2","2","","","","","","","","","","","","","","","","","","","",""
"17031f38f2e34cf8bce35100b03aac2d51a58c226981cbc459ace2d1e5f22970","0","20170922","0","0","0","1","100803","0","7","0","1","2","1","2","1","2","1","0","1","2","1","1","0","1","1","1","1","0","0","1","0","0","1","0","1","1","1","","","","","","","","","","","","","1","0","0","0","1","1","2","1","2","2","1","1","1","1","1","2","2","1","4","4","4","3","3","5","8","14","8","13","4","5","4","5","10","15","1973.8","9844.2","12111.7","1974.8","2313.2","3","3","3","3","3","2","2","2","1","2","1","2","5","7","9","4","3","7","11","14","5","6","10","14","1","2","1","2","2","2","2","1","1","1","2","2","2","2","2","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","1","1","2","2","4","1","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","2","2","3","3","2","2","2","2","2","2","2","3","2","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","1","2","1","1","1","4","4","4","7","10","14","15","2","1","1","2","4","4","4","4","2","2","1","1","1","2","2","2","2","2","1","1","2","1","1","1","2","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2","1","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","4","5","5","3","3","2","1","2","2","2"
"c7f2ea9b5d55117dd704190f7da5af270c021b465d3ddf8146961d45118f9f06","0","20171009","1","0","1","0","100805","1","3","1","1","0","0","1","1","2","1","2","1","1","0","32","35","124","137","0","0","1","1","0","1","0","1","20","21","22","24","","","","","","","","","","","","","19","20","22","24","0","0","3","3","7","6","6","1","2","3","3","4","230","44","301","302","301","302","302","302","17","28","18","28","3","4","6","29","54","81","601","9659.6","12332.7","3843.3","4777.3","1","3","3","4","6","1","2","1","1","2","2","5","9","14","25","5","11","19","34","49","5","10","19","29","205","205","204","204","204","204","204","205","204","204","204","204","35","36","29","28","28","28","32","190","45","45","44","99","32","32","28","28","28","29","30","234","234","133","133","133","133","234","205","204","205","204","204","301","2","2","1","1","1","2","1","1","1","2","1","1","2","1","1","2","1","2","1","2","1","2","3","2","1","3","2","3","2","3","5","2","2","1","1","2","2","2","1","2","2","1","1","1","1","1","2","1","2","4","5","6","11","18","28","41","1","2","2","2","4","4","4","5","1","1","2","3","1","2","2","3","1","2","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","4","3","4","9","11","2","2","2","5","8","2","2","1","1","2","1","1","1","2","1","2","1","1","2","1","2","2","1","2","1","1","0","0","1","97","301","301","353","528","40","119","118","131","135","301","307","353","155","301","216","216","216","113","216"
"45ccbed0789de0c331395b2fda201332b6d3ffb10c630000be425e44653f5849","0","20171014","1","1","0","0","100102","1","7","2","2","1","1","2","0","1","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","2","2","1","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","2","2","2","3","3","3","3","2","2","3","2","2","1","2","3","2","2","3","1","1","2","2","2","2","1","1","1","1","2","1","1","1","1","3","2","3","2","3","2","2","2","2","2","3","3","3","2","2","1","1","2","2","1","1","1","1","2","2","2","3","2","2","2","2","3","3","1","2","1","3","2","2","1","2","2","1","1","","","","","","","","","","","","","","","","","","","",""
"24445cf482dfacaf954f4fbd975a8f64c85ef1e1140539f76e40901c10d159f5","0","20171011","1","1","2","1","","1","3","1","1","1","1","2","0","0","1","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","252","252","252","119","1","2","1","1","2","1","1","2","3","3","4","4","4","2","3","3","2","4","6","6","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","2","1","2","5","5","6","16","36","76","120","253","252","252","141","301","302","301","27","31","31","30","95","149","148","149","253","252","252","110","266","265","265","25","142","212","313","391","18","91","140","196","197","84","264","301","302","301","70","209","233","233","233","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","0","0","1","0","","","","","","","","","","","","","","","","","","","",""
"d2f5b23fc26db2440ec738dc1bfa38a27e99231dd67ffbca8a3f4c6f6b6131a2","0","20170918","0","1","0","0","100804","1","4","2","1","2","2","2","1","1","0","2","2","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","","","","","","","","","","","","","1","0","0","0","0","1","3","3","3","3","4","2","1","2","3","2","3","3","13","7","10","9","11","11","26","35","26","34","8","10","9","9","28","35","13625.8","145490.7","165576.2","109302.8","109418.8","1","1","1","2","2","1","2","2","1","2","1","4","8","12","13","10","11","26","34","35","9","13","27","35","1","1","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","3","3","3","2","3","2","2","2","1","1","1","1","2","2","1","2","2","2","1","1","2","2","1","2","13","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","1","1","1","1","2","1","3","2","3","4","3","3","3","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","7","10","9","13","27","36","35","1","1","2","1","7","8","9","10","1","1","1","2","1","1","2","2","1","1","2","2","2","1","1","2","1","2","1","1","1","2","2","2","1","6","8","8","8","9","1","2","2","1","1","1","1","2","1","1","2","1","2","2","3","1","2","3","2","2","1","2","1","2","1","1","1","0","1","2","2","2","1","3","1","1","1","2","2","6","8","9","5","7","2","1","2","2","2"
"f33e15bb9bbc34ef3468aa16449a9e638003e705208a6463357562a422b35b01","0","20171007","1","0","1","1","100705","1","4","1","0","1","0","1","0","1","2","1","2","1","1","1","1","1","1","0","0","1","1","1","1","0","0","","","","","1","2","2","1","1","1","2","2","2","2","0","0","","","","","1","1","","","","","","","","","","","1","2","4","3","2","3","4","5","5","6","4","6","3","3","2","3","6","8","8608.6","9333.6","10533.6","8909.6","9334.6","2","1","2","2","2","1","1","1","1","2","2","4","5","6","8","3","5","5","7","14","3","6","6","7","1","2","2","2","1","1","2","1","2","2","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","1","2","1","2","1","2","1","1","2","5","2","2","2","1","1","2","1","1","2","1","1","2","2","2","2","1","2","2","2","1","1","1","2","3","1","1","2","2","2","2","2","2","2","2","2","1","1","2","1","2","1","2","1","2","2","1","2","2","1","2","2","4","6","6","7","14","2","1","1","1","2","2","3","4","1","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","3","2","3","3","1","2","2","2","1","2","2","1","1","1","2","2","1","1","2","1","1","2","1","1","1","1","1","2","1","0","0","0","1","2","2","1","2","2","2","2","2","2","1","2","5","4","2","3","1","1","2","2","1"
"20b7d66e693e0c7f4cf5ecb458145bdfe187d6222fe334cfc98034908b305306","0","20171026","0","0","1","1","100801","1","4","1","0","1","1","2","1","2","1","1","2","2","1","31","52","130","202","1","1","1","0","1","0","0","0","1","0","1","1","","","","","","","","","","","","","1","1","1","0","1","1","1","1","2","3","2","1","2","2","3","2","96","40","301","302","301","302","302","302","4","8","3","8","2","2","2","2","4","10","19.8","624.3","22701.8","18.8","624.3","1","1","2","2","2","2","1","2","2","1","3","3","4","6","11","2","5","4","10","15","1","4","4","9","200","201","200","200","200","200","200","201","200","200","200","200","34","34","27","27","27","26","31","86","43","42","43","62","31","32","27","27","27","27","31","230","231","141","141","141","141","230","201","200","199","200","199","302","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","2","1","2","2","2","2","2","1","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","4","4","9","10","2","2","2","2","2","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","3","2","2","3","2","1","2","1","1","2","1","0","1","0","2","50","238","302","393","710","27","96","106","128","135","301","304","304","92","301","203","204","205","71","204"
"401293680825ad9fa57c31e0c74312bbd70749a4cd66f7ad9f3dcc513e58a0d1","0","20171024","1","0","1","0","100801","0","3","1","1","2","2","2","0","0","0","1","0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","1","0","","","","","","","","","","","","","1","0","1","0","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","1","1","3","2","3","2","3","3","3","4","3","4","13.1","13.1","12.1","13.1","12.1","1","2","1","2","1","2","1","1","2","1","1","1","2","1","2","3","4","3","4","3","3","3","3","3","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","1","1","1","1","1","2","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","1","2","1","1","2","1","2","1","1","2","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","1","2","1","2","1","2","1","1","1","1","1","3","3","3","4","3","4","4","1","2","1","1","4","4","3","3","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","3","3","2","2","3","2","1","2","2","2","3","3","2","2","3","1","2","1","2","2","1","2","2","1","1","4","3","4","4","4","2","2","3","1","2","1","3","3","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","2","1","1"
"9331c746b9c1b93dfe7183064c9e657419721ce7b3e64c81a02dbc4b79b2c26a","0","20170914","2","0","1","1","","1","4","2","1","1","0","2","1","0","1","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","191","192","192","13","1","1","1","2","1","1","2","3","3","3","4","3","3","1","2","1","3","3","4","5","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","3","7","6","11","47","72","72","12","191","190","190","16","301","301","301","9","26","26","25","13","115","116","115","190","191","191","10","191","192","192","8","58","135","344","395","5","34","75","148","150","13","301","302","304","308","11","247","246","247","247","1","1","2","2","1","1","2","2","2","6","2","1","3","1","2","2","1","1","1","1","1","1","0","2","","","","","","","","","","","","","","","","","","","",""
"ad078b6d759ac22549ed1519111b7d5b13746184402839a5228fc14569918da4","0","20170913","1","0","1","0","100801","1","7","1","1","0","1","1","1","1","2","1","1","1","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","0","1","","","","","","","","","","","","","0","0","0","0","1","1","2","1","2","1","2","2","2","2","2","2","2","1","4","3","3","2","3","4","3","3","3","4","3","3","3","2","4","4","199.3","1340.8","1341.8","200.3","240.8","1","2","2","2","1","1","1","1","1","1","1","2","4","4","3","2","3","5","5","5","3","4","4","4","2","2","1","1","2","1","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","4","2","2","1","2","1","1","2","1","2","2","1","1","1","2","2","1","1","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","1","1","1","2","1","2","2","1","2","1","2","1","2","2","2","1","2","3","3","3","4","4","5","2","2","1","2","2","2","2","3","1","1","1","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","1","1","3","2","2","3","2","2","1","2","1","2","1","1","2","1","2","1","1","2","3","2","1","3","3","1","1","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","1","1","2","2","2","3","3","2","1","2","1","2","2","2"
"9607c34d3d4780ebf7982ead447bd8833c4a892c62f603f6739e22152d1fa3b1","0","20171027","0","1","1","0","100607","1","5","1","0","1","0","1","2","1","0","2","2","1","1","31","53","153","233","1","0","1","1","0","0","0","1","0","0","0","1","","","","","","","","","","","","","1","1","0","1","1","0","1","1","2","4","6","1","2","2","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","3","3","5","4","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","5","8","9","12","29","48","110","2","2","2","1","6","6","6","6","2","1","2","1","1","1","2","2","1","1","1","2","1","1","1","1","1","1","2","1","1","1","2","1","1","6","5","6","5","5","1","1","2","2","2","1","2","2","2","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","0","1","0","1","34","235","301","381","629","18","93","104","123","125","301","313","320","128","301","198","198","197","102","197"
